#Organism/Name,Strain,CladeID,BioSample,BioProject,Group,SubGroup,Assembly,Size (Mb),GC%,Replicons,WGS,Scaffolds,Genes,Proteins,Release Date,Modify Date,Level,RefSeq FTP,GenBank FTP
"Staphylococcus epidermidis","365_SEPI",19993,SAMN03197555 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072575.1 ,2.56107,31.8,-,JVJZ01,79,2509,2401,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/575/GCF_001072575.1_ASM107257v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/575/GCA_001072575.1_ASM107257v1
"Staphylococcus epidermidis","366_SEPI",19993,SAMN03197556 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072595.1 ,2.63249,31.9,-,JVJY01,91,2607,2477,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/595/GCF_001072595.1_ASM107259v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/595/GCA_001072595.1_ASM107259v1
"Staphylococcus epidermidis","384_SEPI",19993,SAMN03197575 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072685.1 ,2.50429,31.8,-,JVJF01,145,2466,2367,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/685/GCF_001072685.1_ASM107268v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/685/GCA_001072685.1_ASM107268v1
"Staphylococcus epidermidis","402_SEPI",19993,SAMN03197592 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072775.1 ,2.45686,32,-,JVIO01,79,2385,2272,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/775/GCF_001072775.1_ASM107277v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/775/GCA_001072775.1_ASM107277v1
"Staphylococcus epidermidis","407_SEPI",19993,SAMN03197597 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072795.1 ,2.56168,32,-,JVIJ01,55,2545,2416,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/795/GCF_001072795.1_ASM107279v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/795/GCA_001072795.1_ASM107279v1
"Staphylococcus epidermidis","422.rep1_SEPI",19993,SAMN03197614 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072875.1 ,2.56657,32,-,JVHS01,83,2551,2401,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/875/GCF_001072875.1_ASM107287v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/875/GCA_001072875.1_ASM107287v1
"Staphylococcus epidermidis","422.rep2_SEPI",19993,SAMN03197615 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072885.1 ,2.57065,32,-,JVHR01,88,2548,2402,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/885/GCF_001072885.1_ASM107288v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/885/GCA_001072885.1_ASM107288v1
"Staphylococcus epidermidis","439_SEPI",19993,SAMN03197632 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001072995.1 ,2.62677,32,-,JVHA01,94,2632,2476,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/072/995/GCF_001072995.1_ASM107299v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/072/995/GCA_001072995.1_ASM107299v1
"Staphylococcus epidermidis","460_SEPI",19993,SAMN03197654 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073075.1 ,2.57431,32,-,JVGE01,83,2557,2401,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/075/GCF_001073075.1_ASM107307v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/075/GCA_001073075.1_ASM107307v1
"Staphylococcus epidermidis","479_SEPI",19993,SAMN03197671 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073115.1 ,2.51877,32.2,-,JVFN01,67,2537,2398,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/115/GCF_001073115.1_ASM107311v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/115/GCA_001073115.1_ASM107311v1
"Staphylococcus epidermidis","520_SEPI",19993,SAMN03197715 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073215.1 ,2.53978,32.1,-,JVDV01,117,2518,2410,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/215/GCF_001073215.1_ASM107321v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/215/GCA_001073215.1_ASM107321v1
"Staphylococcus epidermidis","529_SEPI",19993,SAMN03197724 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073235.1 ,2.60528,31.9,-,JVDM01,103,2562,2442,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/235/GCF_001073235.1_ASM107323v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/235/GCA_001073235.1_ASM107323v1
"Staphylococcus epidermidis","551_SEPI",19993,SAMN03197750 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073295.1 ,2.49957,31.8,-,JVCM01,222,2486,2354,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/295/GCF_001073295.1_ASM107329v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/295/GCA_001073295.1_ASM107329v1
"Staphylococcus epidermidis","535_SEPI",19993,SAMN03197731 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073305.1 ,2.58674,31.8,-,JVDF01,107,2536,2445,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/305/GCF_001073305.1_ASM107330v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/305/GCA_001073305.1_ASM107330v1
"Staphylococcus epidermidis","563_SEPI",19993,SAMN03197763 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073395.1 ,2.55003,31.9,-,JVBZ01,88,2523,2399,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/395/GCF_001073395.1_ASM107339v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/395/GCA_001073395.1_ASM107339v1
"Staphylococcus epidermidis","59_SEPI",19993,SAMN03197791 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073485.1 ,2.5264,31.9,-,JVAX01,81,2484,2388,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/485/GCF_001073485.1_ASM107348v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/485/GCA_001073485.1_ASM107348v1
"Staphylococcus epidermidis","604_SEPI",19993,SAMN03197804 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073535.1 ,2.52725,32.1,-,JVAK01,73,2533,2411,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/535/GCF_001073535.1_ASM107353v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/535/GCA_001073535.1_ASM107353v1
"Staphylococcus epidermidis","623_SEPI",19993,SAMN03197823 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073595.1 ,2.54524,31.9,-,JUZR01,144,2549,2422,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/595/GCF_001073595.1_ASM107359v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/595/GCA_001073595.1_ASM107359v1
"Staphylococcus epidermidis","642_SEPI",19993,SAMN03197843 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073655.1 ,2.56156,31.9,-,JUYX01,85,2551,2427,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/655/GCF_001073655.1_ASM107365v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/655/GCA_001073655.1_ASM107365v1
"Staphylococcus epidermidis","643_SEPI",19993,SAMN03197844 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073675.1 ,2.3935,31.9,-,JUYW01,94,2328,2251,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/675/GCF_001073675.1_ASM107367v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/675/GCA_001073675.1_ASM107367v1
"Staphylococcus epidermidis","644_SEPI",19993,SAMN03197845 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073685.1 ,2.46087,31.9,-,JUYV01,111,2397,2293,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/685/GCF_001073685.1_ASM107368v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/685/GCA_001073685.1_ASM107368v1
"Staphylococcus epidermidis","652_SEPI",19993,SAMN03197854 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073765.1 ,2.5468,32,-,JUYM01,156,2485,2390,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/765/GCF_001073765.1_ASM107376v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/765/GCA_001073765.1_ASM107376v1
"Staphylococcus epidermidis","655_SEPI",19993,SAMN03197857 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073795.1 ,2.45178,31.9,-,JUYJ01,144,2426,2312,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/795/GCF_001073795.1_ASM107379v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/795/GCA_001073795.1_ASM107379v1
"Staphylococcus epidermidis","663_SEPI",19993,SAMN03197866 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001073845.1 ,2.64804,32,-,JUYA01,98,2643,2520,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/845/GCF_001073845.1_ASM107384v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/073/845/GCA_001073845.1_ASM107384v1
"Staphylococcus epidermidis","73_SEPI",19993,SAMN03197934 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074075.1 ,2.40727,32.1,-,JUVK01,70,2342,2236,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/075/GCF_001074075.1_ASM107407v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/075/GCA_001074075.1_ASM107407v1
"Staphylococcus epidermidis","767_SEPI",19993,SAMN03197976 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074315.1 ,2.5562,31.8,-,JUTU01,196,2546,2410,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/315/GCF_001074315.1_ASM107431v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/315/GCA_001074315.1_ASM107431v1
"Staphylococcus epidermidis","798_SEPI",19993,SAMN03198010 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074435.1 ,2.62896,32,-,JUSM01,76,2603,2467,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/435/GCF_001074435.1_ASM107443v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/435/GCA_001074435.1_ASM107443v1
"Staphylococcus epidermidis","8_SEPI",19993,SAMN03198012 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074445.1 ,2.6352,31.9,-,JUSK01,86,2601,2470,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/445/GCF_001074445.1_ASM107444v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/445/GCA_001074445.1_ASM107444v1
"Staphylococcus epidermidis","838_SEPI",19993,SAMN03198045 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074555.1 ,2.44991,32,-,JURD01,70,2421,2280,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/555/GCF_001074555.1_ASM107455v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/555/GCA_001074555.1_ASM107455v1
"Staphylococcus epidermidis","87_SEPI",19993,SAMN03198076 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074715.1 ,2.53814,31.8,-,JUPY01,115,2481,2386,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/715/GCF_001074715.1_ASM107471v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/715/GCA_001074715.1_ASM107471v1
"Staphylococcus epidermidis","654_SEPI",19993,SAMN03197856 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074865.1 ,2.44027,31.9,-,JUYK01,192,2425,2311,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/865/GCF_001074865.1_ASM107486v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/865/GCA_001074865.1_ASM107486v1
"Staphylococcus epidermidis","656_SEPI",19993,SAMN03197858 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074895.1 ,2.53879,31.9,-,JUYI01,201,2547,2408,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/895/GCF_001074895.1_ASM107489v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/895/GCA_001074895.1_ASM107489v1
"Staphylococcus epidermidis","761_SEPI",19993,SAMN03197970 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001074955.1 ,2.59379,32,-,JUUA01,109,2585,2468,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/955/GCF_001074955.1_ASM107495v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/955/GCA_001074955.1_ASM107495v1
"Staphylococcus epidermidis","764_SEPI",19993,SAMN03197973 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075015.1 ,2.55171,32,-,JUTX01,149,2505,2406,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/015/GCF_001075015.1_ASM107501v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/015/GCA_001075015.1_ASM107501v1
"Staphylococcus epidermidis","785_SEPI",19993,SAMN03197996 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075025.1 ,2.5172,31.9,-,JUTA01,105,2442,2318,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/025/GCF_001075025.1_ASM107502v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/025/GCA_001075025.1_ASM107502v1
"Staphylococcus epidermidis","803_SEPI",19993,SAMN03198017 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075055.1 ,2.59081,31.9,-,JUSF01,132,2542,2439,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/055/GCF_001075055.1_ASM107505v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/055/GCA_001075055.1_ASM107505v1
"Staphylococcus epidermidis","799_SEPI",19993,SAMN03198011 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075065.1 ,2.56084,31.9,-,JUSL01,75,2566,2413,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/065/GCF_001075065.1_ASM107506v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/065/GCA_001075065.1_ASM107506v1
"Staphylococcus epidermidis","819_SEPI",19993,SAMN03198033 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075105.1 ,2.54278,32,-,JURP01,130,2528,2416,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/105/GCF_001075105.1_ASM107510v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/105/GCA_001075105.1_ASM107510v1
"Staphylococcus epidermidis","821_SEPI",19993,SAMN03198036 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075135.1 ,2.63686,31.9,-,JURM01,96,2627,2494,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/135/GCF_001075135.1_ASM107513v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/135/GCA_001075135.1_ASM107513v1
"Staphylococcus epidermidis","934_SEPI",19993,SAMN03198153 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075395.1 ,2.49507,32.1,-,JUMZ01,117,2427,2344,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/395/GCF_001075395.1_ASM107539v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/395/GCA_001075395.1_ASM107539v1
"Staphylococcus epidermidis","94_SEPI",19993,SAMN03198159 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075435.1 ,2.49515,31.9,-,JUMT01,104,2437,2344,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/435/GCF_001075435.1_ASM107543v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/435/GCA_001075435.1_ASM107543v1
"Staphylococcus epidermidis","971_SEPI",19993,SAMN03198191 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075515.1 ,2.4367,32,-,JULN01,106,2383,2278,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/515/GCF_001075515.1_ASM107551v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/515/GCA_001075515.1_ASM107551v1
"Staphylococcus epidermidis","972_SEPI",19993,SAMN03198192 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075525.1 ,2.46619,32.1,-,JULM01,104,2419,2318,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/525/GCF_001075525.1_ASM107552v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/525/GCA_001075525.1_ASM107552v1
"Staphylococcus epidermidis","938_SEPI",19993,SAMN03198157 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075775.1 ,2.48893,31.9,-,JUMV01,153,2425,2342,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/775/GCF_001075775.1_ASM107577v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/775/GCA_001075775.1_ASM107577v1
"Staphylococcus epidermidis","946_SEPI",19993,SAMN03198166 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075795.1 ,2.47099,31.9,-,JUMM01,114,2417,2318,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/795/GCF_001075795.1_ASM107579v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/795/GCA_001075795.1_ASM107579v1
"Staphylococcus epidermidis","947_SEPI",19993,SAMN03198167 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075805.1 ,2.47021,31.9,-,JUML01,112,2419,2319,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/805/GCF_001075805.1_ASM107580v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/805/GCA_001075805.1_ASM107580v1
"Staphylococcus epidermidis","968_SHAE",19993,SAMN03198188 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075855.1 ,2.58985,31.8,-,JULQ01,113,2540,2445,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/855/GCF_001075855.1_ASM107585v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/855/GCA_001075855.1_ASM107585v1
"Staphylococcus epidermidis","92_SEPI",19993,SAMN03198134 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075885.1 ,2.62469,31.9,-,JUNS01,85,2587,2463,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/885/GCF_001075885.1_ASM107588v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/885/GCA_001075885.1_ASM107588v1
"Staphylococcus epidermidis","939_SEPI",19993,SAMN03198158 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075955.1 ,2.53981,31.9,-,JUMU01,98,2499,2402,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/955/GCF_001075955.1_ASM107595v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/955/GCA_001075955.1_ASM107595v1
"Staphylococcus epidermidis","973_SEPI",19993,SAMN03198193 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076005.1 ,2.70764,31.8,-,JULL01,123,2715,2607,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/005/GCF_001076005.1_ASM107600v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/005/GCA_001076005.1_ASM107600v1
"Staphylococcus epidermidis","1321_SEPI",19993,SAMN03197300 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076185.1 ,2.48378,31.9,-,JVTV01,122,2434,2345,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/185/GCF_001076185.1_ASM107618v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/185/GCA_001076185.1_ASM107618v1
"Staphylococcus epidermidis","1337_SEPI",19993,SAMN03197318 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076235.1 ,2.53078,31.8,-,JVTC01,114,2500,2400,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/235/GCF_001076235.1_ASM107623v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/235/GCA_001076235.1_ASM107623v1
"Staphylococcus epidermidis","134_SEPI",19993,SAMN03197321 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076265.1 ,2.43355,32,-,JVSZ01,84,2401,2289,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/265/GCF_001076265.1_ASM107626v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/265/GCA_001076265.1_ASM107626v1
"Staphylococcus epidermidis","1191_SEPI",19993,SAMN03197151 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076305.1 ,2.5788,31.8,-,JVZN01,93,2519,2415,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/305/GCF_001076305.1_ASM107630v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/305/GCA_001076305.1_ASM107630v1
"Staphylococcus epidermidis","475_SEPI",19993,SAMN03197667 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076465.1 ,2.52425,32.2,-,JVFR01,78,2473,2344,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/465/GCF_001076465.1_ASM107646v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/465/GCA_001076465.1_ASM107646v1
"Staphylococcus epidermidis","477_SEPI",19993,SAMN03197669 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076495.1 ,2.5138,32.1,-,JVFP01,77,2474,2342,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/495/GCF_001076495.1_ASM107649v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/495/GCA_001076495.1_ASM107649v1
"Staphylococcus epidermidis","295_SEPI",19993,SAMN03197490 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001076655.1 ,2.42735,32,-,JVMM01,88,2367,2236,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/655/GCF_001076655.1_ASM107665v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/076/655/GCA_001076655.1_ASM107665v1
"Staphylococcus epidermidis","795_SEPI",19993,SAMN03198008 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001077065.1 ,2.54955,31.9,-,JUSO01,128,2545,2427,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/065/GCF_001077065.1_ASM107706v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/065/GCA_001077065.1_ASM107706v1
"Staphylococcus epidermidis","760_SEPI",19993,SAMN03197969 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001077145.1 ,2.55253,32,-,JUUB01,104,2556,2430,2015/07/10,2017/03/26,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/145/GCF_001077145.1_ASM107714v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/145/GCA_001077145.1_ASM107714v1
"Staphylococcus epidermidis","SETU",19993,SAMEA3644459 ,PRJEB11651,"Terrabacteria group","Firmicutes",GCA_001511655.1 ,2.47197,31.9,-,CZRO01,162,-,-,2016/01/04,2016/01/20,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/511/655/GCF_001511655.1_SETU.1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/511/655/GCA_001511655.1_SETU.1
